,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
33,33,33,33,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000033_RGB.png,"[948.0, 678.0, 1.0]","[978.0, 636.0, 1.0]","[924.0, 636.0, 1.0]","[1020.0, 636.0, 1.0]","[870.0, 648.0, 1.0]","[1080.0, 744.0, 1.0]","[822.0, 750.0, 1.0]","[1170.0, 918.0, 0.0]","[774.0, 840.0, 1.0]","[1110.0, 786.0, 0.0]","[786.0, 774.0, 0.0]","[960.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[864.0, 1080.0, 0.0]","[882.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[11.907696157316936, 2.9363803718790806, 0.7830930156120353]","[5.43781931794819, 18.900044165725614, 0.7900581673566945]"
34,34,34,34,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000034_RGB.png,"[948.0, 672.0, 1.0]","[978.0, 636.0, 1.0]","[924.0, 636.0, 1.0]","[1020.0, 636.0, 1.0]","[870.0, 648.0, 1.0]","[1086.0, 744.0, 1.0]","[816.0, 750.0, 1.0]","[1170.0, 924.0, 0.0]","[774.0, 840.0, 0.0]","[1200.0, 1074.0, 0.0]","[780.0, 786.0, 0.0]","[954.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[870.0, 1080.0, 0.0]","[870.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[11.46275938122739, 2.9803814211178308, 0.9158566124754175]","[5.4816272857250885, 16.179181047892353, 0.7353792351172648]"
35,35,35,35,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000035_RGB.png,"[948.0, 666.0, 1.0]","[978.0, 624.0, 1.0]","[924.0, 630.0, 1.0]","[1020.0, 624.0, 1.0]","[864.0, 642.0, 1.0]","[1080.0, 744.0, 1.0]","[822.0, 750.0, 1.0]","[1170.0, 918.0, 0.0]","[774.0, 840.0, 0.0]","[1098.0, 1050.0, 0.0]","[786.0, 948.0, 0.0]","[1014.0, 1080.0, 0.0]","[870.0, 1074.0, 0.0]","[870.0, 1074.0, 0.0]","[858.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[10.61607853771342, 2.960529507290913, 0.992665806380901]","[6.0148337799052785, 16.271653554511808, 0.6090444193852153]"
36,36,36,36,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000036_RGB.png,"[954.0, 654.0, 1.0]","[978.0, 612.0, 1.0]","[918.0, 624.0, 1.0]","[1020.0, 618.0, 1.0]","[864.0, 636.0, 1.0]","[1080.0, 738.0, 1.0]","[816.0, 750.0, 1.0]","[1170.0, 906.0, 0.0]","[768.0, 846.0, 1.0]","[1104.0, 1050.0, 0.0]","[768.0, 960.0, 0.0]","[954.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[864.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[10.021949338570707, 2.9389261109435334, 0.9882691341413695]","[6.4714462370739545, 18.472441083491297, 0.7611221990197407]"
37,37,37,37,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000037_RGB.png,"[954.0, 642.0, 1.0]","[978.0, 600.0, 1.0]","[912.0, 606.0, 1.0]","[1014.0, 606.0, 1.0]","[864.0, 618.0, 1.0]","[1074.0, 732.0, 1.0]","[810.0, 744.0, 1.0]","[1164.0, 906.0, 1.0]","[780.0, 852.0, 0.0]","[1194.0, 1044.0, 0.0]","[726.0000000000001, 942.0, 0.0]","[1032.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[8.990190567169048, 2.852555406309898, 0.9670775732788668]","[7.2978775154563635, 21.255744472806658, 0.848536691183232]"
38,38,38,38,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000038_RGB.png,"[948.0, 630.0, 1.0]","[978.0, 588.0, 1.0]","[912.0, 600.0, 1.0]","[1014.0, 600.0, 1.0]","[870.0, 612.0, 1.0]","[1074.0, 726.0, 1.0]","[810.0, 738.0, 1.0]","[1164.0, 900.0, 1.0]","[786.0, 846.0, 0.0]","[1188.0, 1050.0, 0.0]","[1182.0000000000002, 1044.0, 0.0]","[1032.0, 1080.0, 0.0]","[882.0, 1086.0, 0.0]","[882.0, 1080.0, 0.0]","[1038.0, 1074.0, 0.0]","[1194.0, 1050.0, 0.0]","[1194.0, 1044.0, 0.0]","[7.922115824375512, 2.71009828531446, 1.0986954756885075]","[7.775976271044724, 22.12478185374847, 0.9689013442262118]"
39,39,39,39,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000039_RGB.png,"[948.0, 624.0, 1.0]","[978.0, 582.0, 1.0]","[912.0, 588.0, 1.0]","[1008.0, 582.0, 1.0]","[864.0, 606.0, 1.0]","[1080.0, 726.0, 1.0]","[804.0, 738.0, 1.0]","[1158.0, 906.0, 1.0]","[786.0, 840.0, 0.0]","[1200.0, 1074.0, 0.0]","[1188.0, 1050.0, 0.0]","[1038.0, 1074.0, 0.0]","[1044.0, 1074.0, 0.0]","[876.0, 1074.0, 0.0]","[1044.0, 1074.0, 0.0]","[1200.0, 1074.0, 0.0]","[1194.0, 1074.0, 0.0]","[5.93880869605485, 2.5434369925680183, 1.3793848701716775]","[8.168916838346387, 23.152479512667526, 1.0657915918754093]"
40,40,40,40,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000040_RGB.png,"[948.0, 594.0, 1.0]","[978.0, 558.0, 1.0]","[912.0, 564.0, 1.0]","[1008.0, 570.0, 1.0]","[870.0, 588.0, 1.0]","[1062.0, 720.0, 1.0]","[810.0, 732.0, 1.0]","[1152.0, 876.0, 1.0]","[780.0, 846.0, 0.0]","[1194.0, 1032.0, 0.0]","[756.0, 1020.0, 0.0]","[1038.0, 990.0, 1.0]","[882.0, 983.9999999999999, 1.0]","[1056.0, 1080.0, 0.0]","[870.0, 1080.0, 0.0]","[1188.0, 1074.0, 0.0]","[1188.0, 1068.0, 0.0]","[5.1148089418528295, 2.4840373182949933, 1.5262135700791495]","[6.052966985415433, 23.90559431205266, 2.927942058374598]"
41,41,41,41,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000041_RGB.png,"[948.0, 588.0, 1.0]","[978.0, 558.0, 1.0]","[918.0, 558.0, 1.0]","[1014.0, 576.0, 1.0]","[876.0, 582.0, 1.0]","[1074.0, 708.0, 1.0]","[810.0, 720.0, 1.0]","[1158.0, 882.0, 1.0]","[768.0, 858.0, 0.0]","[1188.0, 1032.0, 0.0]","[786.0, 1013.9999999999999, 0.0]","[1032.0, 1002.0, 0.0]","[864.0, 1008.0, 1.0]","[1146.0, 900.0, 0.0]","[828.0, 1074.0, 0.0]","[888.0, 1074.0, 0.0]","[822.0, 1068.0, 0.0]","[3.6903833229876426, 2.3120464681325013, 1.684376856032834]","[6.399238505022991, 23.515651993292426, 2.7693804795696977]"
42,42,42,42,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000042_RGB.png,"[948.0, 564.0, 1.0]","[972.0, 534.0, 1.0]","[912.0, 534.0, 1.0]","[1014.0, 546.0, 1.0]","[870.0, 558.0, 1.0]","[1068.0, 696.0, 1.0]","[810.0, 708.0, 1.0]","[1134.0, 864.0, 1.0]","[756.0, 846.0, 0.0]","[1158.0, 954.0, 0.0]","[768.0, 1013.9999999999999, 0.0]","[1038.0, 978.0, 1.0]","[864.0, 983.9999999999999, 1.0]","[1152.0, 1002.0, 0.0]","[732.0, 1008.0, 0.0]","[738.0, 1026.0, 0.0]","[738.0, 1038.0, 0.0]","[1.973606310386229, 1.9043422322324977, 1.7679688367930757]","[4.300164978629921, 22.60311988405832, 2.897101124435084]"
43,43,43,43,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000043_RGB.png,"[948.0, 558.0, 1.0]","[972.0, 528.0, 1.0]","[912.0, 528.0, 1.0]","[1008.0, 546.0, 1.0]","[870.0, 552.0, 1.0]","[1068.0, 690.0, 1.0]","[810.0, 708.0, 1.0]","[1134.0, 864.0, 1.0]","[768.0, 852.0, 1.0]","[1194.0, 1013.9999999999999, 0.0]","[756.0, 1008.0, 0.0]","[1038.0, 978.0, 1.0]","[864.0, 983.9999999999999, 1.0]","[1146.0, 924.0, 0.0]","[834.0, 1080.0, 0.0]","[1194.0, 1026.0, 0.0]","[750.0, 1038.0, 0.0]","[0.961416056471511, 1.5957543374384449, 1.9932699579662312]","[4.412569161335288, 23.945701895217226, 2.864900915657716]"
44,44,44,44,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000044_RGB.png,"[948.0, 546.0, 1.0]","[972.0, 516.0, 1.0]","[918.0, 516.0, 1.0]","[1008.0, 534.0, 1.0]","[870.0, 540.0, 1.0]","[1062.0, 678.0, 1.0]","[816.0, 684.0, 1.0]","[1128.0, 852.0, 1.0]","[768.0, 834.0, 1.0]","[1188.0, 996.0000000000001, 0.0]","[744.0, 990.0, 1.0]","[1038.0, 966.0000000000001, 1.0]","[864.0, 966.0000000000001, 1.0]","[1026.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[1188.0, 1008.0, 0.0]","[1152.0, 1074.0, 0.0]","[1.132819365718066, 1.6392341469636218, 1.9413857667737096]","[4.749141867254326, 19.95438379781212, 2.222714436299314]"
45,45,45,45,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000045_RGB.png,"[942.0, 534.0, 1.0]","[972.0, 504.0, 1.0]","[918.0, 510.0, 1.0]","[1008.0, 528.0, 1.0]","[876.0, 534.0, 1.0]","[1068.0, 672.0, 1.0]","[822.0, 690.0, 1.0]","[1128.0, 846.0, 1.0]","[774.0, 828.0, 1.0]","[1170.0, 983.9999999999999, 0.0]","[750.0, 990.0, 1.0]","[1032.0, 966.0000000000001, 1.0]","[864.0, 960.0, 1.0]","[1038.0, 1080.0, 0.0]","[882.0, 1080.0, 0.0]","[1176.0, 1002.0, 0.0]","[744.0, 1008.0, 0.0]","[1.3032001006723202, 1.683937554479979, 1.8971923275478626]","[3.045606600392155, 20.124421090183304, 2.0472936583286203]"
46,46,46,46,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000046_RGB.png,"[948.0, 528.0, 1.0]","[966.0, 504.0, 1.0]","[918.0, 504.0, 1.0]","[996.0000000000001, 528.0, 1.0]","[870.0, 534.0, 1.0]","[1068.0, 672.0, 1.0]","[822.0, 684.0, 1.0]","[1128.0, 840.0, 1.0]","[774.0, 828.0, 1.0]","[1182.0000000000002, 1002.0, 0.0]","[750.0, 990.0, 1.0]","[1032.0, 960.0, 1.0]","[864.0, 942.0, 0.0]","[1038.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[804.0, 996.0000000000001, 0.0]","[744.0, 1008.0, 0.0]","[0.17488731590110232, 1.1437720817628958, 2.421934607577631]","[4.957753011281255, 17.276419186225027, 2.062758118731441]"
47,47,47,47,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000047_RGB.png,"[942.0, 522.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[918.0, 498.00000000000006, 1.0]","[996.0000000000001, 522.0, 1.0]","[876.0, 522.0, 1.0]","[1062.0, 660.0, 1.0]","[822.0, 678.0, 1.0]","[1122.0, 834.0, 1.0]","[774.0, 828.0, 1.0]","[1176.0, 983.9999999999999, 0.0]","[750.0, 990.0, 0.0]","[1038.0, 954.0, 1.0]","[876.0, 948.0, 1.0]","[1044.0, 1080.0, 0.0]","[870.0, 1080.0, 0.0]","[804.0, 990.0, 0.0]","[744.0, 1008.0, 0.0]","[0.03358732229894376, 1.0599561720059223, 2.5068523020107256]","[4.306499884213287, 15.230951871886361, 0.869174112330492]"
48,48,48,48,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000048_RGB.png,"[942.0, 516.0, 1.0]","[966.0, 486.0, 1.0]","[918.0, 491.99999999999994, 1.0]","[996.0000000000001, 516.0, 1.0]","[876.0, 516.0, 1.0]","[1062.0, 660.0, 1.0]","[822.0, 672.0, 1.0]","[1122.0, 828.0, 1.0]","[774.0, 816.0, 1.0]","[1152.0, 983.9999999999999, 0.0]","[756.0, 942.0, 0.0]","[1032.0, 960.0, 1.0]","[876.0, 936.0, 1.0]","[1044.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[744.0, 990.0, 0.0]","[744.0, 1002.0, 0.0]","[-0.3252763654189768, 0.43859285465694453, 3.0766654300025538]","[4.804782006602069, 14.257378601159175, 0.6962662199366152]"
49,49,49,49,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000049_RGB.png,"[942.0, 516.0, 1.0]","[966.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[996.0000000000001, 516.0, 1.0]","[882.0, 516.0, 1.0]","[1062.0, 660.0, 1.0]","[828.0, 660.0, 1.0]","[1128.0, 828.0, 1.0]","[774.0, 822.0, 1.0]","[1140.0, 960.0, 0.0]","[756.0, 990.0, 0.0]","[1032.0, 960.0, 1.0]","[870.0, 936.0, 1.0]","[1038.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[744.0, 1008.0, 0.0]","[750.0, 1013.9999999999999, 0.0]","[0.07957524083693508, 0.09965536295554626, 3.2450284301266623]","[4.837629359549972, 12.013847967256886, 0.4420887040728765]"
50,50,50,50,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000050_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 480.0, 1.0]","[924.0, 486.0, 1.0]","[996.0000000000001, 516.0, 1.0]","[882.0, 510.0, 1.0]","[1050.0, 654.0, 1.0]","[822.0, 654.0, 1.0]","[1128.0, 822.0, 1.0]","[780.0, 810.0, 0.0]","[1152.0, 960.0, 1.0]","[1458.0, 978.0, 0.0]","[1020.0, 948.0, 1.0]","[870.0, 942.0, 1.0]","[1086.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[1116.0, 1068.0, 0.0]","[1458.0, 1002.0, 0.0]","[0.11503314887188298, 0.08105730654871317, 3.243792493637736]","[5.66028705914154, 10.853321869974616, 0.21450229369376267]"
51,51,51,51,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000051_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 480.0, 1.0]","[924.0, 480.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[882.0, 510.0, 1.0]","[1062.0, 654.0, 1.0]","[828.0, 654.0, 1.0]","[1122.0, 816.0, 1.0]","[774.0, 816.0, 1.0]","[1128.0, 948.0, 1.0]","[750.0, 983.9999999999999, 1.0]","[1008.0, 954.0, 1.0]","[870.0, 936.0, 1.0]","[1074.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[744.0, 1068.0, 0.0]","[744.0, 1008.0, 0.0]","[0.17515660865772217, -0.016995197395969747, 3.1935312947493135]","[4.73532088178887, 9.64731036464349, -0.11780396874411918]"
52,52,52,52,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000052_RGB.png,"[942.0, 504.0, 1.0]","[966.0, 480.0, 1.0]","[924.0, 480.0, 1.0]","[1002.0, 504.0, 1.0]","[888.0, 504.0, 1.0]","[1050.0, 654.0, 1.0]","[828.0, 648.0, 1.0]","[1098.0, 804.0, 1.0]","[780.0, 828.0, 1.0]","[1110.0, 936.0, 1.0]","[768.0, 942.0, 0.0]","[1008.0, 960.0, 1.0]","[870.0, 942.0, 1.0]","[1098.0, 1086.0, 0.0]","[858.0, 1086.0, 0.0]","[1116.0, 1086.0, 0.0]","[1122.0, 1086.0, 0.0]","[0.08762329505882703, -0.37653596703286885, 3.1512484819555144]","[3.352117985386383, 9.2459319400687, -0.1555373468160001]"
53,53,53,53,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000053_RGB.png,"[948.0, 498.00000000000006, 1.0]","[966.0, 474.0, 1.0]","[924.0, 480.0, 1.0]","[1002.0, 504.0, 1.0]","[888.0, 498.00000000000006, 1.0]","[1056.0, 648.0, 1.0]","[828.0, 648.0, 1.0]","[1116.0, 798.0, 1.0]","[774.0, 816.0, 1.0]","[1128.0, 936.0, 1.0]","[762.0, 948.0, 0.0]","[1002.0, 954.0, 1.0]","[870.0, 936.0, 1.0]","[1038.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[1116.0, 996.0000000000001, 0.0]","[744.0, 1008.0, 0.0]","[-0.4012305840086378, -0.6624836338239649, 3.0438744047368873]","[3.4060252980964343, 8.857002533106877, -0.13861726501922156]"
54,54,54,54,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000054_RGB.png,"[948.0, 498.00000000000006, 1.0]","[966.0, 474.0, 1.0]","[924.0, 480.0, 1.0]","[996.0000000000001, 498.00000000000006, 1.0]","[888.0, 498.00000000000006, 1.0]","[1056.0, 654.0, 1.0]","[834.0, 642.0, 1.0]","[1128.0, 816.0, 1.0]","[774.0, 822.0, 1.0]","[1116.0, 936.0, 1.0]","[762.0, 948.0, 0.0]","[1002.0, 954.0, 1.0]","[870.0, 936.0, 1.0]","[1038.0, 1086.0, 0.0]","[888.0, 1086.0, 0.0]","[1110.0, 990.0, 0.0]","[1110.0, 996.0000000000001, 0.0]","[-0.8567462342501427, -0.9657790561028218, 3.032421250959409]","[5.5106713235280225, 3.851583512422521, -0.5655253419335158]"
55,55,55,55,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000055_RGB.png,"[954.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[1002.0, 498.00000000000006, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[1050.0, 642.0, 1.0]","[834.0, 642.0, 1.0]","[1128.0, 816.0, 1.0]","[786.0, 822.0, 1.0]","[1116.0, 954.0, 1.0]","[756.0, 948.0, 0.0]","[1014.0, 960.0, 1.0]","[876.0, 942.0, 1.0]","[1104.0, 1068.0, 0.0]","[864.0, 1086.0, 0.0]","[1098.0, 1068.0, 0.0]","[1098.0, 1068.0, 0.0]","[-1.1759640705538041, -1.1814547365607535, 2.9771587561235147]","[4.828526304651341, 1.7142290633918131, -0.6245726065658542]"
56,56,56,56,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000056_RGB.png,"[954.0, 491.99999999999994, 1.0]","[966.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[1002.0, 498.00000000000006, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[1050.0, 648.0, 1.0]","[834.0, 648.0, 1.0]","[1128.0, 816.0, 1.0]","[774.0, 828.0, 1.0]","[1110.0, 960.0, 1.0]","[756.0, 978.0, 0.0]","[1014.0, 960.0, 1.0]","[870.0, 948.0, 1.0]","[1104.0, 1008.0, 0.0]","[846.0, 1086.0, 0.0]","[1104.0, 996.0000000000001, 0.0]","[1098.0, 1050.0, 0.0]","[-1.3847083362837658, -1.3465957601128988, 2.950369764081231]","[5.047197537798949, -0.4311275957540429, -0.5697747122239133]"
57,57,57,57,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000057_RGB.png,"[954.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[1002.0, 486.0, 1.0]","[893.9999999999999, 486.0, 1.0]","[1050.0, 642.0, 1.0]","[834.0, 642.0, 1.0]","[1128.0, 822.0, 1.0]","[774.0, 834.0, 1.0]","[1110.0, 960.0, 1.0]","[1470.0, 978.0, 0.0]","[1014.0, 954.0, 1.0]","[882.0, 936.0, 1.0]","[990.0, 1086.0, 0.0]","[870.0, 1086.0, 0.0]","[1116.0, 990.0, 0.0]","[918.0, 1086.0, 0.0]","[-2.908335272910728, -2.065472167694659, 2.871301736235824]","[6.222917468554475, -3.175439504399449, -0.388429608556486]"
58,58,58,58,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000058_RGB.png,"[954.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[1002.0, 491.99999999999994, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[1056.0, 642.0, 1.0]","[840.0, 636.0, 1.0]","[1128.0, 822.0, 1.0]","[774.0, 828.0, 1.0]","[1104.0, 960.0, 1.0]","[756.0, 972.0, 1.0]","[1014.0, 954.0, 1.0]","[876.0, 936.0, 1.0]","[1098.0, 1008.0, 0.0]","[852.0, 1086.0, 0.0]","[1104.0, 1002.0, 0.0]","[756.0, 1002.0, 0.0]","[-3.075423290736629, -2.149840625337286, 2.8437248898221017]","[6.001112688875079, -3.6668280014013477, -0.22742969575934888]"
59,59,59,59,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000059_RGB.png,"[948.0, 491.99999999999994, 1.0]","[966.0, 468.0, 1.0]","[924.0, 468.0, 1.0]","[996.0000000000001, 498.00000000000006, 1.0]","[888.0, 504.0, 1.0]","[1056.0, 648.0, 1.0]","[840.0, 636.0, 1.0]","[1128.0, 810.0, 1.0]","[774.0, 816.0, 1.0]","[1110.0, 948.0, 1.0]","[762.0, 966.0000000000001, 1.0]","[1008.0, 948.0, 1.0]","[876.0, 936.0, 1.0]","[1110.0, 1080.0, 0.0]","[876.0, 1080.0, 0.0]","[930.0, 1080.0, 0.0]","[900.0, 1080.0, 0.0]","[-4.329419591538021, -2.86408604685325, 2.7651971917638654]","[5.76131301505176, -5.3683563814336495, -0.11455586435319898]"
60,60,60,60,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000060_RGB.png,"[954.0, 498.00000000000006, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[1008.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1050.0, 642.0, 1.0]","[840.0, 642.0, 1.0]","[1122.0, 828.0, 1.0]","[774.0, 810.0, 1.0]","[1104.0, 954.0, 1.0]","[1458.0, 960.0, 0.0]","[1008.0, 954.0, 1.0]","[876.0, 936.0, 1.0]","[1032.0, 1080.0, 0.0]","[888.0, 1080.0, 0.0]","[1104.0, 978.0, 0.0]","[1458.0, 1074.0, 0.0]","[-5.303744830978195, -3.4973600253686725, 2.7656519626055616]","[4.018442107536487, -6.323580640918647, 0.063079579886368]"
61,61,61,61,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000061_RGB.png,"[954.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[936.0, 474.0, 1.0]","[1008.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1056.0, 642.0, 1.0]","[840.0, 636.0, 1.0]","[1122.0, 828.0, 1.0]","[774.0, 810.0, 1.0]","[1110.0, 948.0, 1.0]","[762.0, 960.0, 0.0]","[1014.0, 948.0, 1.0]","[876.0, 936.0, 1.0]","[1104.0, 1080.0, 0.0]","[882.0, 1080.0, 0.0]","[1104.0, 983.9999999999999, 0.0]","[1458.0, 1080.0, 0.0]","[-5.931797889877435, -3.877934371996735, 2.797110061673194]","[5.410010136884464, -6.9896106014405746, -0.19168813378830568]"
62,62,62,62,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000062_RGB.png,"[960.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[936.0, 474.0, 1.0]","[1008.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1056.0, 642.0, 1.0]","[840.0, 642.0, 1.0]","[1122.0, 828.0, 1.0]","[798.0, 798.0, 1.0]","[1110.0, 954.0, 1.0]","[1458.0, 960.0, 0.0]","[1014.0, 954.0, 1.0]","[882.0, 936.0, 1.0]","[1104.0, 1080.0, 0.0]","[888.0, 1080.0, 0.0]","[1104.0, 983.9999999999999, 0.0]","[1098.0, 1068.0, 0.0]","[-6.2116605516688, -4.241148241978685, 2.742021271824757]","[4.126259849157582, -8.206499746060626, 0.1474949058496478]"
63,63,63,63,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000063_RGB.png,"[960.0, 491.99999999999994, 1.0]","[972.0, 468.0, 1.0]","[936.0, 474.0, 1.0]","[1008.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1050.0, 648.0, 1.0]","[840.0, 636.0, 1.0]","[1128.0, 828.0, 1.0]","[798.0, 798.0, 1.0]","[1104.0, 948.0, 1.0]","[762.0, 972.0, 0.0]","[1014.0, 948.0, 1.0]","[882.0, 942.0, 1.0]","[1104.0, 1080.0, 0.0]","[888.0, 1080.0, 0.0]","[1104.0, 1002.0, 0.0]","[1104.0, 1074.0, 0.0]","[-5.9583604706759905, -4.408488561930839, 2.6961887866937873]","[4.1974724319281425, -8.877172926688372, 0.436164235814857]"
64,64,64,64,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000064_RGB.png,"[960.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1008.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1050.0, 648.0, 1.0]","[846.0, 642.0, 1.0]","[1128.0, 822.0, 1.0]","[780.0, 822.0, 1.0]","[1110.0, 948.0, 1.0]","[762.0, 942.0, 0.0]","[1014.0, 954.0, 1.0]","[876.0, 942.0, 1.0]","[1104.0, 996.0000000000001, 0.0]","[888.0, 1080.0, 0.0]","[1104.0, 990.0, 0.0]","[1104.0, 1080.0, 0.0]","[-5.433023827004497, -4.597400186568193, 2.7005541022709476]","[4.16191316031615, -9.202962537204083, 0.6933023662576421]"
65,65,65,65,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_2_ID22/RGB/000065_RGB.png,"[954.0, 498.00000000000006, 1.0]","[972.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1008.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1050.0, 654.0, 1.0]","[840.0, 642.0, 1.0]","[1128.0, 822.0, 1.0]","[780.0, 816.0, 1.0]","[1110.0, 954.0, 1.0]","[768.0, 942.0, 0.0]","[1008.0, 954.0, 1.0]","[882.0, 942.0, 1.0]","[1098.0, 1080.0, 0.0]","[888.0, 1080.0, 0.0]","[1104.0, 978.0, 0.0]","[1104.0, 1080.0, 0.0]","[-4.844830687562951, -4.641209718067653, 2.784417510967814]","[4.343902447057721, -9.219498999673217, 0.7554470914101163]"
