,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
33,33,33,33,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000033_RGB.png,"[984.0, 732.0, 0.0]","[1002.0, 690.0, 0.0]","[966.0, 702.0, 1.0]","[990.0, 612.0, 0.0]","[893.9999999999999, 612.0, 1.0]","[1104.0, 750.0, 0.0]","[864.0, 684.0, 0.0]","[1134.0, 852.0, 1.0]","[1344.0, 864.0, 0.0]","[1056.0, 983.9999999999999, 0.0]","[876.0, 1080.0, 0.0]","[1032.0, 954.0, 0.0]","[954.0, 936.0, 0.0]","[1038.0, 1080.0, 0.0]","[1026.0, 1080.0, 0.0]","[1050.0, 1002.0, 0.0]","[1038.0, 1002.0, 0.0]","[53.003811668426465, 6.806949565931531, -7.739259726835651]","[3.040663074130846, 27.279957576459626, -2.2609028090987713]"
34,34,34,34,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000041_RGB.png,"[948.0, 690.0, 1.0]","[978.0, 654.0, 1.0]","[912.0, 660.0, 1.0]","[1002.0, 630.0, 1.0]","[864.0, 642.0, 0.0]","[1062.0, 684.0, 1.0]","[816.0, 720.0, 0.0]","[1128.0, 852.0, 1.0]","[828.0, 930.0, 0.0]","[1056.0, 983.9999999999999, 0.0]","[882.0, 978.0, 0.0]","[1038.0, 948.0, 0.0]","[900.0, 966.0000000000001, 0.0]","[972.0, 852.0, 0.0]","[816.0, 852.0, 0.0]","[996.0000000000001, 983.9999999999999, 0.0]","[972.0, 990.0, 0.0]","[52.720767115093004, 8.689709989576773, -8.318359381021523]","[7.74348441331959, 29.792222803165036, -2.014506323745259]"
35,35,35,35,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000042_RGB.png,"[948.0, 690.0, 1.0]","[978.0, 648.0, 1.0]","[912.0, 654.0, 1.0]","[996.0000000000001, 630.0, 1.0]","[864.0, 642.0, 0.0]","[1044.0, 678.0, 1.0]","[858.0, 720.0, 0.0]","[1134.0, 864.0, 1.0]","[828.0, 948.0, 0.0]","[1050.0, 990.0, 1.0]","[984.0, 1002.0, 0.0]","[1032.0, 948.0, 0.0]","[966.0, 1002.0, 0.0]","[1092.0, 996.0000000000001, 0.0]","[810.0, 858.0, 0.0]","[1044.0, 990.0, 0.0]","[1038.0, 990.0, 0.0]","[50.45497465114488, 9.008786680542723, -7.9854879501757186]","[8.41337436343643, 28.601411007258307, -2.013051189010839]"
36,36,36,36,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000044_RGB.png,"[948.0, 648.0, 1.0]","[972.0, 612.0, 1.0]","[912.0, 624.0, 1.0]","[1002.0, 582.0, 1.0]","[870.0, 606.0, 0.0]","[1050.0, 636.0, 1.0]","[810.0, 708.0, 0.0]","[1128.0, 840.0, 1.0]","[768.0, 846.0, 0.0]","[1044.0, 978.0, 1.0]","[1050.0, 972.0, 0.0]","[1050.0, 990.0, 0.0]","[893.9999999999999, 936.0, 0.0]","[888.0, 1074.0, 0.0]","[876.0, 1074.0, 0.0]","[888.0, 1074.0, 0.0]","[882.0, 1074.0, 0.0]","[40.766353569003584, 10.838722090462758, -5.013498895224389]","[7.91078888012408, 24.674832630615626, -2.3129760077722024]"
37,37,37,37,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000045_RGB.png,"[948.0, 624.0, 1.0]","[978.0, 588.0, 1.0]","[924.0, 594.0, 1.0]","[996.0000000000001, 558.0, 0.0]","[870.0, 576.0, 1.0]","[1050.0, 636.0, 1.0]","[816.0, 696.0, 1.0]","[1128.0, 840.0, 1.0]","[798.0, 870.0, 0.0]","[1038.0, 978.0, 1.0]","[924.0, 1013.9999999999999, 0.0]","[1062.0, 990.0, 0.0]","[906.0, 948.0, 0.0]","[1110.0, 983.9999999999999, 0.0]","[870.0, 990.0, 0.0]","[893.9999999999999, 1002.0, 0.0]","[893.9999999999999, 1002.0, 0.0]","[38.409565714708705, 11.244093010446873, -4.5737248772757315]","[7.1987967554006485, 24.019258935453493, -2.365356105209352]"
38,38,38,38,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000046_RGB.png,"[954.0, 606.0, 1.0]","[972.0, 570.0, 1.0]","[918.0, 582.0, 1.0]","[996.0000000000001, 546.0, 0.0]","[870.0, 564.0, 1.0]","[1056.0, 636.0, 1.0]","[816.0, 672.0, 1.0]","[1128.0, 834.0, 1.0]","[774.0, 852.0, 0.0]","[1038.0, 978.0, 1.0]","[893.9999999999999, 972.0, 0.0]","[1056.0, 990.0, 0.0]","[906.0, 954.0, 0.0]","[1110.0, 1002.0, 0.0]","[978.0, 1080.0, 0.0]","[1044.0, 996.0000000000001, 0.0]","[978.0, 1080.0, 0.0]","[33.67107402901157, 11.63725376928521, -4.350925381673721]","[7.027195030375478, 19.83820995848715, -3.561995039300455]"
39,39,39,39,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000047_RGB.png,"[960.0, 588.0, 1.0]","[978.0, 558.0, 1.0]","[924.0, 564.0, 1.0]","[1002.0, 534.0, 0.0]","[870.0, 552.0, 1.0]","[1044.0, 624.0, 1.0]","[828.0, 666.0, 1.0]","[1122.0, 840.0, 1.0]","[804.0, 852.0, 1.0]","[1032.0, 978.0, 1.0]","[924.0, 1013.9999999999999, 0.0]","[1062.0, 996.0000000000001, 0.0]","[900.0, 996.0000000000001, 0.0]","[1080.0, 1074.0, 0.0]","[978.0, 1074.0, 0.0]","[996.0000000000001, 1074.0, 0.0]","[990.0, 1074.0, 0.0]","[32.70679272513671, 11.716102130159317, -4.3372693682416665]","[6.94811513502828, 18.707198799553243, -3.9669228757064205]"
40,40,40,40,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000048_RGB.png,"[954.0, 564.0, 1.0]","[972.0, 528.0, 1.0]","[924.0, 534.0, 1.0]","[996.0000000000001, 516.0, 0.0]","[870.0, 534.0, 1.0]","[1050.0, 636.0, 1.0]","[822.0, 654.0, 1.0]","[1116.0, 816.0, 1.0]","[786.0, 852.0, 1.0]","[1044.0, 972.0, 1.0]","[918.0, 996.0000000000001, 1.0]","[1032.0, 978.0, 0.0]","[900.0, 990.0, 0.0]","[1086.0, 1080.0, 0.0]","[1080.0, 1080.0, 0.0]","[1074.0, 1074.0, 0.0]","[906.0, 996.0000000000001, 0.0]","[24.721715838954683, 12.128469901571505, -4.22714178443518]","[5.360468362389799, 14.82933601195415, -4.591878353350178]"
41,41,41,41,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000049_RGB.png,"[948.0, 552.0, 1.0]","[966.0, 516.0, 1.0]","[912.0, 528.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[870.0, 534.0, 1.0]","[1056.0, 636.0, 1.0]","[822.0, 636.0, 1.0]","[1122.0, 822.0, 1.0]","[786.0, 846.0, 1.0]","[1050.0, 972.0, 1.0]","[912.0, 978.0, 1.0]","[1026.0, 990.0, 0.0]","[893.9999999999999, 996.0000000000001, 0.0]","[990.0, 1062.0, 0.0]","[828.0, 1013.9999999999999, 0.0]","[1068.0, 983.9999999999999, 0.0]","[918.0, 1044.0, 0.0]","[18.089607276956663, 12.536987437109094, -4.707918706297852]","[5.3617230568028615, 15.189554703791517, -4.551940585196872]"
42,42,42,42,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000050_RGB.png,"[936.0, 528.0, 1.0]","[954.0, 491.99999999999994, 1.0]","[900.0, 510.0, 1.0]","[990.0, 504.0, 1.0]","[864.0, 522.0, 1.0]","[1056.0, 636.0, 1.0]","[822.0, 630.0, 1.0]","[1122.0, 822.0, 1.0]","[786.0, 840.0, 1.0]","[1038.0, 990.0, 1.0]","[912.0, 1008.0, 1.0]","[1020.0, 936.0, 1.0]","[893.9999999999999, 936.0, 1.0]","[1080.0, 1080.0, 0.0]","[846.0, 1080.0, 0.0]","[996.0000000000001, 1080.0, 0.0]","[990.0, 1080.0, 0.0]","[15.61715254798127, 12.691404800102337, -5.091461401000786]","[4.912013926608457, 9.285112928848958, -4.391017067293758]"
43,43,43,43,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000051_RGB.png,"[930.0, 516.0, 1.0]","[954.0, 486.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[990.0, 498.00000000000006, 1.0]","[870.0, 510.0, 1.0]","[1056.0, 636.0, 1.0]","[816.0, 630.0, 1.0]","[1134.0, 816.0, 1.0]","[792.0, 846.0, 1.0]","[1056.0, 978.0, 1.0]","[912.0, 983.9999999999999, 1.0]","[1020.0, 948.0, 0.0]","[900.0, 1002.0, 0.0]","[1098.0, 1062.0, 0.0]","[1080.0, 1056.0, 0.0]","[978.0, 1038.0, 0.0]","[918.0, 1038.0, 0.0]","[11.94454070703495, 12.824990097163406, -5.618871931199048]","[3.5803207643454695, 8.071272442988812, -3.8718840943996145]"
44,44,44,44,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000052_RGB.png,"[942.0, 504.0, 1.0]","[960.0, 480.0, 1.0]","[918.0, 486.0, 1.0]","[990.0, 498.00000000000006, 1.0]","[876.0, 504.0, 1.0]","[1050.0, 624.0, 1.0]","[822.0, 630.0, 1.0]","[1128.0, 792.0, 1.0]","[792.0, 834.0, 1.0]","[1050.0, 966.0000000000001, 1.0]","[924.0, 1013.9999999999999, 1.0]","[1026.0, 942.0, 0.0]","[893.9999999999999, 942.0, 0.0]","[1092.0, 1080.0, 0.0]","[1080.0, 1080.0, 0.0]","[1080.0, 1074.0, 0.0]","[1080.0, 1074.0, 0.0]","[7.544314322339284, 12.815907595022868, -6.0168450959641255]","[3.6924066705132885, 6.407485373805223, -3.1642590168502513]"
45,45,45,45,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000053_RGB.png,"[942.0, 498.00000000000006, 1.0]","[960.0, 468.0, 1.0]","[918.0, 474.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[876.0, 498.00000000000006, 1.0]","[1062.0, 624.0, 1.0]","[834.0, 624.0, 1.0]","[1128.0, 804.0, 1.0]","[798.0, 810.0, 1.0]","[1056.0, 966.0000000000001, 1.0]","[906.0, 996.0000000000001, 1.0]","[1020.0, 936.0, 0.0]","[893.9999999999999, 942.0, 0.0]","[1080.0, 1032.0, 0.0]","[990.0, 1062.0, 0.0]","[978.0, 1038.0, 0.0]","[978.0, 1038.0, 0.0]","[4.57051274263621, 12.557034509212189, -5.911525934332809]","[3.4154800337961353, 5.371006768898848, -2.9955689191976287]"
46,46,46,46,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000054_RGB.png,"[948.0, 491.99999999999994, 1.0]","[960.0, 468.0, 1.0]","[918.0, 474.0, 1.0]","[990.0, 491.99999999999994, 1.0]","[882.0, 498.00000000000006, 1.0]","[1056.0, 624.0, 1.0]","[840.0, 624.0, 1.0]","[1128.0, 804.0, 1.0]","[798.0, 816.0, 1.0]","[1044.0, 954.0, 1.0]","[912.0, 983.9999999999999, 1.0]","[1020.0, 983.9999999999999, 0.0]","[906.0, 996.0000000000001, 0.0]","[1080.0, 1020.0, 0.0]","[1074.0, 1056.0, 0.0]","[972.0, 1032.0, 0.0]","[978.0, 1038.0, 0.0]","[-2.9426259017368785, 10.45299142667297, -3.5614268387836057]","[2.837478725978693, 4.0265531536271135, -2.8418926603347554]"
47,47,47,47,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000055_RGB.png,"[948.0, 486.0, 1.0]","[966.0, 462.0, 1.0]","[924.0, 462.0, 1.0]","[990.0, 486.0, 1.0]","[888.0, 491.99999999999994, 1.0]","[1062.0, 618.0, 1.0]","[840.0, 618.0, 1.0]","[1134.0, 798.0, 1.0]","[798.0, 798.0, 1.0]","[1062.0, 972.0, 1.0]","[912.0, 983.9999999999999, 1.0]","[1026.0, 978.0, 0.0]","[918.0, 990.0, 0.0]","[1092.0, 1013.9999999999999, 0.0]","[840.0, 1008.0, 0.0]","[978.0, 1032.0, 0.0]","[984.0, 1038.0, 0.0]","[-4.718686264108615, 9.77974846271482, -2.7143567425768627]","[2.2258363380479977, 1.486831009191016, -2.0947399833244242]"
48,48,48,48,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000056_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 450.0, 1.0]","[924.0, 456.0, 1.0]","[996.0000000000001, 480.0, 1.0]","[888.0, 486.0, 1.0]","[1062.0, 618.0, 1.0]","[834.0, 618.0, 1.0]","[1128.0, 810.0, 1.0]","[810.0, 798.0, 1.0]","[1044.0, 966.0000000000001, 0.0]","[906.0, 1002.0, 0.0]","[1068.0, 978.0, 0.0]","[912.0, 1002.0, 0.0]","[1086.0, 1013.9999999999999, 0.0]","[1086.0, 1008.0, 0.0]","[972.0, 1038.0, 0.0]","[978.0, 1038.0, 0.0]","[-7.039040253594633, 8.643683074857794, -1.7204186517094016]","[1.8993307327440256, 0.1570333450097466, -1.7847794279914404]"
49,49,49,49,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000057_RGB.png,"[948.0, 474.0, 1.0]","[972.0, 450.0, 1.0]","[930.0, 456.0, 1.0]","[996.0000000000001, 480.0, 1.0]","[888.0, 486.0, 1.0]","[1068.0, 618.0, 1.0]","[840.0, 618.0, 1.0]","[1128.0, 804.0, 1.0]","[798.0, 798.0, 1.0]","[1056.0, 966.0000000000001, 1.0]","[912.0, 978.0, 1.0]","[1020.0, 942.0, 0.0]","[906.0, 983.9999999999999, 0.0]","[1092.0, 1013.9999999999999, 0.0]","[1086.0, 1056.0, 0.0]","[972.0, 1038.0, 0.0]","[984.0, 1044.0, 0.0]","[-10.57720112845709, 5.925272363860941, -0.4722159434459768]","[1.1224505920850452, -2.4967332498916517, -0.616657494608377]"
50,50,50,50,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000058_RGB.png,"[960.0, 468.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1002.0, 480.0, 1.0]","[893.9999999999999, 480.0, 1.0]","[1068.0, 618.0, 1.0]","[840.0, 612.0, 1.0]","[1128.0, 804.0, 1.0]","[804.0, 798.0, 1.0]","[1044.0, 948.0, 1.0]","[912.0, 978.0, 1.0]","[1020.0, 948.0, 0.0]","[900.0, 990.0, 0.0]","[1080.0, 1013.9999999999999, 0.0]","[1080.0, 1050.0, 0.0]","[972.0, 1032.0, 0.0]","[978.0, 1038.0, 0.0]","[-15.640694220957014, -0.8258076228202036, 2.1277870119478663]","[0.7855247897999069, -3.818732174277949, -0.12707370684902883]"
51,51,51,51,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000059_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1008.0, 480.0, 1.0]","[900.0, 480.0, 1.0]","[1068.0, 618.0, 1.0]","[840.0, 618.0, 1.0]","[1128.0, 804.0, 1.0]","[804.0, 792.0, 1.0]","[1044.0, 948.0, 0.0]","[912.0, 978.0, 1.0]","[1026.0, 948.0, 0.0]","[900.0, 990.0, 0.0]","[1092.0, 1013.9999999999999, 0.0]","[1086.0, 1050.0, 0.0]","[972.0, 1032.0, 0.0]","[984.0, 1038.0, 0.0]","[-17.55567297883648, -4.679217173695683, 3.8306208510095305]","[0.6554106385307211, -4.685422465494676, 0.28755915872812016]"
52,52,52,52,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000060_RGB.png,"[972.0, 468.0, 1.0]","[990.0, 450.0, 1.0]","[948.0, 450.0, 1.0]","[1014.0, 486.0, 0.0]","[912.0, 474.0, 1.0]","[1074.0, 624.0, 1.0]","[864.0, 612.0, 1.0]","[1122.0, 810.0, 1.0]","[804.0, 792.0, 1.0]","[1038.0, 972.0, 0.0]","[912.0, 978.0, 1.0]","[1020.0, 983.9999999999999, 0.0]","[900.0, 983.9999999999999, 0.0]","[1086.0, 1013.9999999999999, 0.0]","[893.9999999999999, 1020.0, 0.0]","[972.0, 1032.0, 0.0]","[978.0, 1038.0, 0.0]","[-18.294726061883313, -6.6639600184892585, 4.795851584253403]","[0.5726657883173155, -5.943348667648435, 1.4477048750534787]"
53,53,53,53,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000061_RGB.png,"[978.0, 468.0, 1.0]","[996.0000000000001, 456.0, 1.0]","[954.0, 450.0, 1.0]","[1014.0, 486.0, 0.0]","[918.0, 474.0, 1.0]","[1074.0, 624.0, 1.0]","[864.0, 618.0, 1.0]","[1122.0, 810.0, 1.0]","[810.0, 792.0, 1.0]","[1044.0, 972.0, 0.0]","[912.0, 978.0, 1.0]","[1020.0, 983.9999999999999, 0.0]","[893.9999999999999, 990.0, 0.0]","[1074.0, 1013.9999999999999, 0.0]","[893.9999999999999, 1013.9999999999999, 0.0]","[972.0, 1032.0, 0.0]","[978.0, 1038.0, 0.0]","[-19.274047590695567, -11.999853351209538, 7.4566934750160945]","[1.1746001200206018, -6.72464647828859, 2.0482285889993292]"
54,54,54,54,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000062_RGB.png,"[990.0, 468.0, 1.0]","[1008.0, 462.0, 1.0]","[972.0, 450.0, 1.0]","[1020.0, 474.0, 0.0]","[930.0, 468.0, 1.0]","[1074.0, 624.0, 1.0]","[858.0, 612.0, 1.0]","[1122.0, 810.0, 1.0]","[804.0, 786.0, 1.0]","[1050.0, 972.0, 0.0]","[912.0, 972.0, 1.0]","[1026.0, 978.0, 0.0]","[893.9999999999999, 990.0, 0.0]","[1080.0, 1013.9999999999999, 0.0]","[1002.0, 1062.0, 0.0]","[978.0, 1038.0, 0.0]","[978.0, 1038.0, 0.0]","[-18.82814108858564, -19.57137460528914, 10.780327848383417]","[0.37280965784948084, -6.746752946652474, 2.5964711594667342]"
55,55,55,55,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000063_RGB.png,"[996.0000000000001, 474.0, 1.0]","[1020.0, 462.0, 1.0]","[984.0, 450.0, 1.0]","[1032.0, 480.0, 0.0]","[930.0, 462.0, 1.0]","[1074.0, 624.0, 1.0]","[852.0, 612.0, 1.0]","[1122.0, 798.0, 1.0]","[798.0, 792.0, 1.0]","[1050.0, 948.0, 1.0]","[918.0, 978.0, 1.0]","[1020.0, 978.0, 0.0]","[893.9999999999999, 1002.0, 0.0]","[1086.0, 1020.0, 0.0]","[1014.0, 1062.0, 0.0]","[1068.0, 990.0, 0.0]","[984.0, 1038.0, 0.0]","[-18.216731519865498, -21.59314914974031, 11.592249533561741]","[2.5582945397130827, -8.037996876958113, 3.097469964675694]"
56,56,56,56,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000064_RGB.png,"[1002.0, 474.0, 1.0]","[1026.0, 468.0, 1.0]","[984.0, 450.0, 1.0]","[1032.0, 486.0, 0.0]","[936.0, 468.0, 1.0]","[1074.0, 624.0, 1.0]","[864.0, 606.0, 1.0]","[1122.0, 786.0, 1.0]","[798.0, 798.0, 1.0]","[1044.0, 942.0, 1.0]","[918.0, 978.0, 1.0]","[1026.0, 978.0, 0.0]","[900.0, 1002.0, 0.0]","[1098.0, 1020.0, 0.0]","[1014.0, 1062.0, 0.0]","[1062.0, 996.0000000000001, 0.0]","[978.0, 1038.0, 0.0]","[-15.878299602637172, -26.829824276288917, 14.041253314926383]","[3.4581674975184438, -8.622743584848987, 3.448213288354976]"
57,57,57,57,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000065_RGB.png,"[1008.0, 491.99999999999994, 1.0]","[1032.0, 486.0, 1.0]","[996.0000000000001, 468.0, 1.0]","[1038.0, 504.0, 0.0]","[948.0, 462.0, 1.0]","[1080.0, 630.0, 1.0]","[870.0, 594.0, 1.0]","[1122.0, 804.0, 1.0]","[804.0, 792.0, 0.0]","[1026.0, 972.0, 0.0]","[918.0, 978.0, 1.0]","[1026.0, 978.0, 0.0]","[900.0, 990.0, 0.0]","[1092.0, 1013.9999999999999, 0.0]","[1092.0, 1068.0, 0.0]","[984.0, 1050.0, 0.0]","[990.0, 1050.0, 0.0]","[-14.283006875027533, -29.59808688331997, 15.283205854595565]","[4.628858654035396, -9.361980871088361, 3.9622613755632035]"
58,58,58,58,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000066_RGB.png,"[1014.0, 486.0, 1.0]","[1032.0, 474.0, 1.0]","[996.0000000000001, 462.0, 1.0]","[1038.0, 504.0, 0.0]","[954.0, 462.0, 1.0]","[1080.0, 630.0, 1.0]","[870.0, 612.0, 1.0]","[1116.0, 804.0, 1.0]","[804.0, 804.0, 1.0]","[1038.0, 960.0, 1.0]","[912.0, 972.0, 1.0]","[1050.0, 978.0, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[1074.0, 1026.0, 0.0]","[984.0, 1080.0, 0.0]","[1074.0, 1068.0, 0.0]","[906.0, 1068.0, 0.0]","[-11.588370905220938, -33.576342650143744, 15.851133244987295]","[4.936389978820067, -9.57061324812667, 4.149199731562321]"
59,59,59,59,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000067_RGB.png,"[1020.0, 491.99999999999994, 1.0]","[1038.0, 474.0, 1.0]","[1008.0, 468.0, 1.0]","[1050.0, 504.0, 0.0]","[954.0, 468.0, 1.0]","[1080.0, 624.0, 1.0]","[876.0, 600.0, 1.0]","[1116.0, 810.0, 1.0]","[804.0, 786.0, 1.0]","[1038.0, 960.0, 0.0]","[900.0, 972.0, 1.0]","[1062.0, 978.0, 0.0]","[906.0, 978.0, 0.0]","[1080.0, 1026.0, 0.0]","[1086.0, 1068.0, 0.0]","[1080.0, 1062.0, 0.0]","[912.0, 1056.0, 0.0]","[-9.369047351920127, -36.96292892148561, 15.688544822203072]","[5.002153365291104, -9.680717337360885, 4.504835131695896]"
60,60,60,60,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000068_RGB.png,"[1026.0, 491.99999999999994, 1.0]","[1044.0, 480.0, 1.0]","[1008.0, 468.0, 1.0]","[1056.0, 504.0, 0.0]","[954.0, 468.0, 1.0]","[1092.0, 630.0, 1.0]","[876.0, 606.0, 0.0]","[1122.0, 816.0, 1.0]","[810.0, 768.0, 0.0]","[1056.0, 954.0, 1.0]","[912.0, 972.0, 0.0]","[1062.0, 1002.0, 0.0]","[906.0, 954.0, 0.0]","[990.0, 1050.0, 0.0]","[990.0, 1056.0, 0.0]","[972.0, 1020.0, 0.0]","[978.0, 1020.0, 0.0]","[-7.973442566424995, -38.84877138135834, 15.686383021386304]","[5.025951940817461, -9.839616080065229, 5.0105507333139485]"
61,61,61,61,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000069_RGB.png,"[1026.0, 498.00000000000006, 1.0]","[1044.0, 486.0, 1.0]","[1014.0, 468.0, 1.0]","[1056.0, 510.0, 0.0]","[960.0, 474.0, 0.0]","[1086.0, 630.0, 0.0]","[870.0, 612.0, 1.0]","[1122.0, 816.0, 1.0]","[810.0, 768.0, 0.0]","[1044.0, 954.0, 0.0]","[900.0, 972.0, 0.0]","[1062.0, 996.0000000000001, 0.0]","[900.0, 960.0, 0.0]","[1080.0, 1013.9999999999999, 0.0]","[1086.0, 1008.0, 0.0]","[972.0, 1026.0, 0.0]","[1068.0, 978.0, 0.0]","[-5.5166029642033045, -41.712466219059706, 15.812560128950574]","[5.026641046557463, -9.278939715093655, 5.933258276508807]"
62,62,62,62,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000070_RGB.png,"[1044.0, 504.0, 1.0]","[1062.0, 491.99999999999994, 1.0]","[1014.0, 480.0, 1.0]","[1068.0, 522.0, 0.0]","[972.0, 480.0, 1.0]","[1092.0, 624.0, 1.0]","[888.0, 600.0, 1.0]","[1116.0, 822.0, 1.0]","[816.0, 768.0, 0.0]","[1032.0, 960.0, 0.0]","[918.0, 978.0, 0.0]","[1062.0, 960.0, 0.0]","[900.0, 1002.0, 0.0]","[1080.0, 1013.9999999999999, 0.0]","[1086.0, 1008.0, 0.0]","[972.0, 1032.0, 0.0]","[1068.0, 978.0, 0.0]","[-1.546632197212007, -45.22428977421773, 16.421140693913507]","[4.910536446969394, -9.024370740952477, 6.407393117271424]"
63,63,63,63,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000071_RGB.png,"[1050.0, 504.0, 1.0]","[1074.0, 491.99999999999994, 1.0]","[1032.0, 474.0, 1.0]","[1080.0, 528.0, 0.0]","[978.0, 480.0, 1.0]","[1098.0, 630.0, 1.0]","[882.0, 612.0, 1.0]","[1110.0, 816.0, 1.0]","[846.0, 756.0, 0.0]","[1044.0, 960.0, 1.0]","[906.0, 978.0, 1.0]","[1050.0, 990.0, 0.0]","[893.9999999999999, 954.0, 0.0]","[1074.0, 1026.0, 0.0]","[1074.0, 1056.0, 0.0]","[1062.0, 983.9999999999999, 0.0]","[984.0, 1038.0, 0.0]","[-0.5506163399070156, -46.153703305255746, 16.6684412264997]","[5.575175209512194, -8.573651109613154, 6.347145174450174]"
64,64,64,64,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000072_RGB.png,"[1050.0, 516.0, 1.0]","[1074.0, 498.00000000000006, 1.0]","[1032.0, 480.0, 1.0]","[1086.0, 522.0, 0.0]","[978.0, 486.0, 1.0]","[1092.0, 642.0, 1.0]","[882.0, 606.0, 1.0]","[1116.0, 816.0, 1.0]","[810.0, 786.0, 1.0]","[1044.0, 966.0000000000001, 1.0]","[900.0, 966.0000000000001, 1.0]","[1062.0, 990.0, 0.0]","[893.9999999999999, 996.0000000000001, 0.0]","[1122.0, 990.0, 0.0]","[888.0, 1062.0, 0.0]","[1056.0, 983.9999999999999, 0.0]","[972.0, 1044.0, 0.0]","[3.2362792698236573, -48.757222395174935, 18.154645424833106]","[5.394746307678963, -7.616509347736805, 7.422228702279612]"
65,65,65,65,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/000073_RGB.png,"[1062.0, 516.0, 1.0]","[1086.0, 510.0, 1.0]","[1050.0, 491.99999999999994, 1.0]","[1092.0, 510.0, 0.0]","[996.0000000000001, 486.0, 1.0]","[1122.0, 636.0, 1.0]","[893.9999999999999, 606.0, 1.0]","[1128.0, 822.0, 1.0]","[804.0, 792.0, 0.0]","[1050.0, 966.0000000000001, 1.0]","[900.0, 972.0, 1.0]","[1050.0, 990.0, 0.0]","[893.9999999999999, 996.0000000000001, 0.0]","[1116.0, 996.0000000000001, 0.0]","[882.0, 1056.0, 0.0]","[1056.0, 990.0, 0.0]","[972.0, 1038.0, 0.0]","[6.61470083107914, -50.40674913474892, 19.80901718328172]","[5.073947339965275, -7.906443180735303, 7.8296614181900654]"
