,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
32,32,32,32,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000032_RGB.png,"[948.0, 510.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[996.0000000000001, 510.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1014.0, 990.0, 0.0]","[888.0, 996.0000000000001, 0.0]","[1026.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[942.0, 1080.0, 0.0]","[924.0, 1074.0, 0.0]","[-8.06228472784133, -2.036652955729885, 1.408234950425574]","[-0.5520505309048312, -9.523993035516762, 1.3655630168439397]"
33,33,33,33,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000033_RGB.png,"[948.0, 510.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[1002.0, 504.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[888.0, 966.0000000000001, 1.0]","[1008.0, 983.9999999999999, 0.0]","[893.9999999999999, 996.0000000000001, 0.0]","[1038.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[942.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-8.608688091411103, -2.2443374825411326, 1.4201347769602073]","[-0.4021306562790977, -9.614530474168625, 2.1550058861075523]"
34,34,34,34,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000034_RGB.png,"[948.0, 510.0, 1.0]","[966.0, 486.0, 1.0]","[930.0, 486.0, 1.0]","[1002.0, 510.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1020.0, 990.0, 0.0]","[888.0, 996.0000000000001, 0.0]","[1026.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-9.08064666122583, -2.4259445420679477, 1.3552358653281547]","[-0.4487802488729903, -9.618192776035965, 1.8875820259219673]"
35,35,35,35,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000035_RGB.png,"[948.0, 510.0, 1.0]","[966.0, 486.0, 1.0]","[924.0, 486.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1014.0, 972.0, 1.0]","[888.0, 966.0000000000001, 1.0]","[1020.0, 983.9999999999999, 1.0]","[882.0, 983.9999999999999, 0.0]","[1032.0, 1074.0, 0.0]","[846.0, 1074.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-9.425137598225476, -2.4474836322435323, 0.9611791628862999]","[-0.6441187592169253, -9.656485766099962, 2.0230301246463505]"
36,36,36,36,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000036_RGB.png,"[948.0, 510.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[1002.0, 504.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1044.0, 654.0, 1.0]","[840.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[798.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1014.0, 983.9999999999999, 0.0]","[888.0, 990.0, 0.0]","[1038.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-9.505262317773738, -2.4733761573922055, 0.38289559415456587]","[-0.6492688861986705, -9.647264918230533, 1.9552266263124733]"
37,37,37,37,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000037_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[924.0, 491.99999999999994, 1.0]","[1002.0, 504.0, 1.0]","[893.9999999999999, 510.0, 0.0]","[1044.0, 654.0, 1.0]","[846.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[798.0, 840.0, 1.0]","[1008.0, 972.0, 1.0]","[876.0, 972.0, 1.0]","[1020.0, 983.9999999999999, 1.0]","[888.0, 990.0, 0.0]","[1038.0, 1080.0, 0.0]","[840.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-9.490150910092451, -2.516412102003535, -1.115127891310026]","[-0.38859687466217036, -9.810901180837256, 2.424347205869498]"
38,38,38,38,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000038_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[1002.0, 510.0, 1.0]","[893.9999999999999, 516.0, 0.0]","[1050.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[786.0, 840.0, 1.0]","[1002.0, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1026.0, 983.9999999999999, 0.0]","[888.0, 990.0, 0.0]","[1032.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[-9.350379515928166, -2.526971515484215, -2.9801138193387327]","[-0.3857082935653057, -9.867845889684205, 2.821924958948088]"
39,39,39,39,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000039_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 486.0, 1.0]","[924.0, 486.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[888.0, 516.0, 0.0]","[1050.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[876.0, 972.0, 1.0]","[1008.0, 990.0, 0.0]","[888.0, 990.0, 0.0]","[930.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[930.0, 1074.0, 0.0]","[924.0, 1068.0, 0.0]","[-8.915551494189865, -2.5741687180447475, -7.194833607404365]","[-0.6139830521084947, -9.777238033753347, 2.4964343845972734]"
40,40,40,40,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000040_RGB.png,"[936.0, 510.0, 1.0]","[960.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[996.0000000000001, 504.0, 1.0]","[888.0, 510.0, 0.0]","[1050.0, 660.0, 1.0]","[840.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 846.0, 1.0]","[996.0000000000001, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1014.0, 983.9999999999999, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[936.0, 1074.0, 0.0]","[912.0, 1074.0, 0.0]","[936.0, 1068.0, 0.0]","[918.0, 1062.0, 0.0]","[-8.51399393720383, -2.8696737523648643, -11.110422595388433]","[-0.789804379654144, -9.774535842634666, 2.3778214313135106]"
41,41,41,41,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000041_RGB.png,"[930.0, 510.0, 1.0]","[954.0, 486.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[996.0000000000001, 504.0, 1.0]","[888.0, 510.0, 0.0]","[1044.0, 654.0, 1.0]","[840.0, 660.0, 1.0]","[1092.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[888.0, 972.0, 1.0]","[1008.0, 983.9999999999999, 0.0]","[900.0, 990.0, 0.0]","[948.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-8.021130326215857, -3.5521811360743114, -16.530673445683952]","[-1.0261869946392022, -9.841207893593156, 2.1347489351703697]"
42,42,42,42,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000042_RGB.png,"[918.0, 510.0, 1.0]","[942.0, 491.99999999999994, 1.0]","[900.0, 491.99999999999994, 1.0]","[990.0, 498.00000000000006, 1.0]","[882.0, 510.0, 0.0]","[1050.0, 654.0, 1.0]","[840.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[786.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1008.0, 983.9999999999999, 1.0]","[888.0, 990.0, 1.0]","[954.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[948.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-7.798488758325812, -4.153213631108717, -19.7811890000627]","[-1.3818862114115165, -9.967285051740216, 2.1969265905240167]"
43,43,43,43,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000043_RGB.png,"[906.0, 510.0, 1.0]","[930.0, 486.0, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[984.0, 498.00000000000006, 1.0]","[882.0, 510.0, 0.0]","[1050.0, 654.0, 1.0]","[840.0, 666.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[996.0000000000001, 972.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1014.0, 983.9999999999999, 0.0]","[888.0, 990.0, 1.0]","[954.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-7.46060219414017, -5.448498712317274, -24.73565738830338]","[-1.5528308211939896, -10.015058802369998, 2.182236683130656]"
44,44,44,44,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000044_RGB.png,"[906.0, 516.0, 1.0]","[930.0, 491.99999999999994, 1.0]","[888.0, 491.99999999999994, 1.0]","[984.0, 504.0, 1.0]","[888.0, 510.0, 0.0]","[1050.0, 648.0, 1.0]","[840.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[990.0, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1014.0, 983.9999999999999, 1.0]","[888.0, 996.0000000000001, 0.0]","[954.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[-7.197825342878633, -6.549066879385117, -29.316389408186776]","[-2.353527090389863, -10.251998270909946, 2.272836682217045]"
45,45,45,45,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000045_RGB.png,"[893.9999999999999, 516.0, 1.0]","[918.0, 491.99999999999994, 1.0]","[893.9999999999999, 498.00000000000006, 1.0]","[978.0, 516.0, 1.0]","[882.0, 516.0, 0.0]","[1050.0, 648.0, 1.0]","[834.0, 660.0, 1.0]","[1098.0, 864.0, 1.0]","[792.0, 840.0, 1.0]","[990.0, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1014.0, 983.9999999999999, 0.0]","[882.0, 996.0000000000001, 0.0]","[954.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[-7.049469927974143, -7.660234768511289, -34.66280328252118]","[-2.6608080014218434, -10.31275044463123, 2.3139553175725784]"
46,46,46,46,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000046_RGB.png,"[906.0, 510.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[888.0, 491.99999999999994, 1.0]","[972.0, 510.0, 1.0]","[870.0, 510.0, 0.0]","[1044.0, 648.0, 1.0]","[834.0, 660.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 846.0, 1.0]","[990.0, 972.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1014.0, 983.9999999999999, 0.0]","[888.0, 996.0000000000001, 0.0]","[954.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[-6.653530366874808, -8.644049981779267, -38.06118488630241]","[-5.3224371416582965, -11.665626831050407, 1.9944686630705104]"
47,47,47,47,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000047_RGB.png,"[888.0, 504.0, 1.0]","[906.0, 486.0, 1.0]","[876.0, 486.0, 1.0]","[972.0, 504.0, 1.0]","[864.0, 516.0, 0.0]","[1044.0, 654.0, 1.0]","[828.0, 660.0, 1.0]","[1098.0, 864.0, 1.0]","[792.0, 846.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[893.9999999999999, 972.0, 1.0]","[1032.0, 1008.0, 0.0]","[893.9999999999999, 1008.0, 0.0]","[1032.0, 1080.0, 0.0]","[918.0, 1086.0, 0.0]","[948.0, 1062.0, 0.0]","[924.0, 1062.0, 0.0]","[-6.262079531358027, -9.136644659042934, -39.438300458603614]","[-5.65959924931127, -11.748271760354625, 2.1648842039789518]"
48,48,48,48,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000048_RGB.png,"[888.0, 510.0, 1.0]","[900.0, 486.0, 1.0]","[876.0, 486.0, 1.0]","[972.0, 510.0, 1.0]","[864.0, 516.0, 0.0]","[1050.0, 654.0, 1.0]","[834.0, 660.0, 1.0]","[1104.0, 864.0, 1.0]","[786.0, 846.0, 1.0]","[1014.0, 966.0000000000001, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1014.0, 1008.0, 0.0]","[893.9999999999999, 1008.0, 0.0]","[1020.0, 1092.0, 0.0]","[912.0, 1086.0, 0.0]","[942.0, 1056.0, 0.0]","[924.0, 1056.0, 0.0]","[-5.659673147103084, -9.612012844657457, -40.34918547715561]","[-6.599575027591032, -12.139594126749396, 1.980818854475201]"
49,49,49,49,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000049_RGB.png,"[888.0, 516.0, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[876.0, 498.00000000000006, 1.0]","[966.0, 510.0, 1.0]","[864.0, 516.0, 0.0]","[1044.0, 648.0, 1.0]","[834.0, 666.0, 1.0]","[1098.0, 864.0, 1.0]","[786.0, 840.0, 1.0]","[996.0000000000001, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1020.0, 983.9999999999999, 0.0]","[882.0, 996.0000000000001, 0.0]","[960.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[-5.006525886343691, -9.646218681924868, -40.09864610312031]","[-7.092494606466331, -12.283591458187228, 1.7447169613859845]"
50,50,50,50,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000050_RGB.png,"[876.0, 510.0, 1.0]","[900.0, 491.99999999999994, 1.0]","[876.0, 498.00000000000006, 1.0]","[966.0, 510.0, 1.0]","[864.0, 522.0, 0.0]","[1038.0, 654.0, 1.0]","[834.0, 666.0, 1.0]","[1098.0, 858.0, 1.0]","[798.0, 858.0, 1.0]","[996.0000000000001, 966.0000000000001, 1.0]","[893.9999999999999, 972.0, 1.0]","[1008.0, 983.9999999999999, 0.0]","[888.0, 983.9999999999999, 0.0]","[942.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[-4.359925822072512, -9.85944078206959, -38.23348826275284]","[-7.321685392098831, -12.378359400584744, 1.60996585243116]"
51,51,51,51,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000051_RGB.png,"[876.0, 510.0, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[876.0, 498.00000000000006, 1.0]","[966.0, 510.0, 1.0]","[864.0, 522.0, 0.0]","[1044.0, 654.0, 1.0]","[834.0, 672.0, 1.0]","[1098.0, 864.0, 1.0]","[786.0, 840.0, 1.0]","[990.0, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1020.0, 983.9999999999999, 0.0]","[888.0, 996.0000000000001, 0.0]","[954.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[-4.034058982334022, -9.908064997742372, -34.60140379902253]","[-7.480819512556381, -12.395753727241015, 1.5171306866629057]"
52,52,52,52,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000052_RGB.png,"[888.0, 516.0, 1.0]","[900.0, 491.99999999999994, 1.0]","[882.0, 498.00000000000006, 1.0]","[966.0, 510.0, 1.0]","[864.0, 516.0, 0.0]","[1044.0, 648.0, 1.0]","[834.0, 666.0, 1.0]","[1098.0, 864.0, 1.0]","[792.0, 846.0, 1.0]","[990.0, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1026.0, 983.9999999999999, 0.0]","[882.0, 996.0000000000001, 0.0]","[960.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[-3.9147366473618406, -9.813021688527067, -30.260870233752225]","[-6.179038366095778, -11.74480863536564, 1.6798768136395885]"
53,53,53,53,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000053_RGB.png,"[888.0, 504.0, 1.0]","[906.0, 486.0, 1.0]","[876.0, 486.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[864.0, 516.0, 0.0]","[1038.0, 654.0, 1.0]","[834.0, 666.0, 1.0]","[1098.0, 864.0, 1.0]","[786.0, 852.0, 1.0]","[1008.0, 960.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1014.0, 1008.0, 1.0]","[893.9999999999999, 1002.0, 1.0]","[1014.0, 1086.0, 0.0]","[918.0, 1080.0, 0.0]","[942.0, 1056.0, 0.0]","[930.0, 1056.0, 0.0]","[-3.9222528027432317, -9.417856916337753, -25.293263852491698]","[-6.203700482396827, -11.759909517353377, 1.6335259507618338]"
54,54,54,54,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000054_RGB.png,"[888.0, 510.0, 1.0]","[912.0, 491.99999999999994, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[978.0, 510.0, 1.0]","[870.0, 510.0, 0.0]","[1044.0, 642.0, 1.0]","[834.0, 666.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 858.0, 1.0]","[1008.0, 972.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1020.0, 990.0, 1.0]","[888.0, 990.0, 0.0]","[1092.0, 983.9999999999999, 0.0]","[846.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-4.074889069567045, -8.394883897383583, -17.787898928689472]","[-5.5763428677040245, -11.445606716407326, 1.657369287203269]"
55,55,55,55,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000055_RGB.png,"[893.9999999999999, 510.0, 1.0]","[918.0, 491.99999999999994, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[978.0, 510.0, 1.0]","[870.0, 510.0, 0.0]","[1044.0, 648.0, 1.0]","[834.0, 666.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 858.0, 1.0]","[1002.0, 972.0, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1020.0, 990.0, 0.0]","[852.0, 983.9999999999999, 0.0]","[954.0, 1080.0, 0.0]","[840.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-4.065843431023481, -7.696286677185848, -13.036521421787642]","[-4.403463225486711, -10.874423231442348, 1.5208583019443918]"
56,56,56,56,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000056_RGB.png,"[900.0, 510.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[888.0, 491.99999999999994, 1.0]","[978.0, 504.0, 1.0]","[876.0, 510.0, 0.0]","[1044.0, 654.0, 1.0]","[834.0, 666.0, 1.0]","[1092.0, 858.0, 1.0]","[786.0, 870.0, 1.0]","[1002.0, 972.0, 1.0]","[882.0, 978.0, 1.0]","[1026.0, 983.9999999999999, 1.0]","[882.0, 990.0, 0.0]","[942.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-3.931293191064975, -7.0637570664457865, -8.437888727858672]","[-3.5164487442700296, -10.422510921535155, 1.5450746930782473]"
57,57,57,57,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000057_RGB.png,"[918.0, 510.0, 1.0]","[942.0, 491.99999999999994, 1.0]","[900.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[882.0, 510.0, 0.0]","[1044.0, 654.0, 1.0]","[840.0, 660.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 870.0, 1.0]","[1008.0, 972.0, 1.0]","[882.0, 978.0, 1.0]","[1026.0, 983.9999999999999, 0.0]","[888.0, 990.0, 0.0]","[930.0, 1074.0, 0.0]","[900.0, 1074.0, 0.0]","[930.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[-3.705892188134534, -6.43091535188798, -3.015658242792439]","[-2.733402724339612, -10.06030336906352, 0.9366358190995052]"
58,58,58,58,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000058_RGB.png,"[924.0, 510.0, 1.0]","[948.0, 491.99999999999994, 1.0]","[912.0, 491.99999999999994, 1.0]","[990.0, 504.0, 1.0]","[888.0, 504.0, 0.0]","[1050.0, 660.0, 1.0]","[840.0, 660.0, 1.0]","[1092.0, 852.0, 1.0]","[792.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[882.0, 972.0, 1.0]","[1014.0, 954.0, 0.0]","[900.0, 990.0, 0.0]","[936.0, 1080.0, 0.0]","[918.0, 1080.0, 0.0]","[930.0, 1068.0, 0.0]","[924.0, 1068.0, 0.0]","[-3.3870890653178343, -5.945295250826652, 1.3678807812629774]","[-2.4565390885852563, -9.928844333266934, 1.0554344585045556]"
59,59,59,59,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000059_RGB.png,"[936.0, 516.0, 1.0]","[960.0, 491.99999999999994, 1.0]","[918.0, 491.99999999999994, 1.0]","[996.0000000000001, 510.0, 1.0]","[888.0, 510.0, 1.0]","[1050.0, 654.0, 1.0]","[840.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 840.0, 1.0]","[1002.0, 972.0, 1.0]","[876.0, 972.0, 1.0]","[1032.0, 978.0, 0.0]","[888.0, 996.0000000000001, 0.0]","[948.0, 1080.0, 0.0]","[834.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-3.19344134887809, -5.328054906025877, 5.833773237772816]","[-2.0768048864220727, -9.81172572608202, 1.0941145958802612]"
60,60,60,60,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000060_RGB.png,"[936.0, 516.0, 1.0]","[960.0, 491.99999999999994, 1.0]","[924.0, 491.99999999999994, 1.0]","[1002.0, 504.0, 1.0]","[893.9999999999999, 510.0, 0.0]","[1044.0, 660.0, 1.0]","[846.0, 654.0, 1.0]","[1098.0, 858.0, 1.0]","[798.0, 840.0, 1.0]","[1008.0, 966.0000000000001, 1.0]","[893.9999999999999, 966.0000000000001, 1.0]","[1014.0, 983.9999999999999, 0.0]","[888.0, 996.0000000000001, 0.0]","[954.0, 1080.0, 0.0]","[906.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-3.0809894904758766, -5.032296709090139, 8.053309373546822]","[-1.014505084993294, -9.490636916361016, 1.472159544667452]"
61,61,61,61,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000061_RGB.png,"[948.0, 516.0, 1.0]","[966.0, 491.99999999999994, 1.0]","[930.0, 491.99999999999994, 1.0]","[1002.0, 516.0, 1.0]","[893.9999999999999, 516.0, 1.0]","[1044.0, 654.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 834.0, 1.0]","[1002.0, 972.0, 1.0]","[888.0, 972.0, 1.0]","[1026.0, 990.0, 0.0]","[888.0, 996.0000000000001, 0.0]","[1032.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[936.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-2.910844308861551, -4.544575727649542, 11.3133582629612]","[-0.23249138343634707, -9.260006806654705, 0.8776065171876939]"
62,62,62,62,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000062_RGB.png,"[948.0, 516.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[936.0, 491.99999999999994, 1.0]","[1002.0, 516.0, 1.0]","[900.0, 516.0, 1.0]","[1044.0, 648.0, 1.0]","[846.0, 642.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 834.0, 1.0]","[1008.0, 972.0, 1.0]","[893.9999999999999, 972.0, 1.0]","[1038.0, 983.9999999999999, 0.0]","[888.0, 996.0000000000001, 0.0]","[1038.0, 1080.0, 0.0]","[912.0, 1080.0, 0.0]","[942.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[-2.59007042520376, -3.69375986849441, 16.425805146324826]","[-0.1201338511910795, -9.209465359592828, 1.0804409924712852]"
63,63,63,63,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000063_RGB.png,"[954.0, 516.0, 1.0]","[972.0, 491.99999999999994, 1.0]","[936.0, 491.99999999999994, 1.0]","[996.0000000000001, 522.0, 1.0]","[893.9999999999999, 516.0, 1.0]","[1050.0, 654.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 858.0, 1.0]","[792.0, 834.0, 1.0]","[1002.0, 966.0000000000001, 1.0]","[888.0, 972.0, 1.0]","[1020.0, 948.0, 0.0]","[888.0, 996.0000000000001, 0.0]","[1032.0, 1080.0, 0.0]","[846.0, 1080.0, 0.0]","[942.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[-1.999368924680956, -2.18236128990215, 24.107518852989905]","[0.1339823725831599, -9.128624731347651, 1.2513743517786962]"
